Timestamp,Intersection_ID,Vehicle_Count,Avg_Speed,Queue_Length,Occupancy_Pct,Delay_Seconds,Weather,Incident_Flag,Lane_Count,Time_of_Day,Day_of_Week
2026-01-21 13:30:00,INT_04,52,32.57,3,100.0,17.72,Fog,0,3,Noon,Wednesday
2026-01-21 13:45:00,INT_01,62,38.27,2,100.0,9.71,Clear,0,3,Noon,Wednesday
2026-01-21 13:45:00,INT_02,41,40.94,1,100.0,7.85,Fog,0,2,Noon,Wednesday
2026-01-21 13:45:00,INT_03,32,34.98,2,100.0,10.5,Heavy_Rain,0,2,Noon,Wednesday
2026-01-21 13:45:00,INT_04,56,39.45,2,100.0,10.11,Rain,0,3,Noon,Wednesday
2026-01-21 14:00:00,INT_01,59,25.21,1,100.0,15.93,Clear,1,3,Noon,Wednesday
2026-01-21 14:00:00,INT_02,52,41.22,1,100.0,9.09,Clear,0,2,Noon,Wednesday
2026-01-21 14:00:00,INT_03,29,33.11,1,100.0,12.95,Heavy_Rain,0,2,Noon,Wednesday
2026-01-21 14:00:00,INT_04,48,25.09,1,100.0,14.41,Fog,1,3,Noon,Wednesday
2026-01-21 14:15:00,INT_01,48,39.98,2,100.0,11.21,Clear,0,3,Noon,Wednesday
2026-01-21 14:15:00,INT_02,50,43.3,1,100.0,3.85,Clear,0,2,Noon,Wednesday
2026-01-21 14:15:00,INT_03,31,44.58,0,100.0,3.28,Clear,0,2,Noon,Wednesday
2026-01-21 14:15:00,INT_04,52,39.37,1,100.0,8.96,Clear,0,3,Noon,Wednesday
2026-01-21 14:30:00,INT_01,61,38.39,2,100.0,13.93,Rain,0,3,Noon,Wednesday
2026-01-21 14:30:00,INT_02,45,45.6,0,100.0,3.48,Clear,0,2,Noon,Wednesday
2026-01-21 14:30:00,INT_03,35,43.64,1,100.0,4.04,Clear,0,2,Noon,Wednesday
2026-01-21 14:30:00,INT_04,52,42.17,1,100.0,8.29,Clear,0,3,Noon,Wednesday
2026-01-21 14:45:00,INT_01,53,45.9,0,100.0,0.39,Clear,0,3,Noon,Wednesday
2026-01-21 14:45:00,INT_02,45,44.18,2,100.0,5.56,Clear,0,2,Noon,Wednesday
2026-01-21 14:45:00,INT_03,37,41.82,0,100.0,2.78,Rain,0,2,Noon,Wednesday
2026-01-21 14:45:00,INT_04,47,40.66,1,100.0,6.81,Clear,0,3,Noon,Wednesday
2026-01-21 15:00:00,INT_01,63,42.08,1,100.0,7.97,Clear,0,3,Noon,Wednesday
2026-01-21 15:00:00,INT_02,35,41.29,1,100.0,5.43,Clear,0,2,Noon,Wednesday
2026-01-21 15:00:00,INT_03,33,45.91,1,100.0,2.26,Clear,0,2,Noon,Wednesday
2026-01-21 15:00:00,INT_04,45,46.43,1,100.0,4.6,Clear,0,3,Noon,Wednesday
2026-01-21 15:15:00,INT_01,61,39.61,2,100.0,15.09,Clear,0,3,Noon,Wednesday
2026-01-21 15:15:00,INT_02,44,38.64,1,100.0,9.38,Fog,0,2,Noon,Wednesday
2026-01-21 15:15:00,INT_03,32,49.18,1,100.0,0.69,Clear,0,2,Noon,Wednesday
2026-01-21 15:15:00,INT_04,56,38.21,2,100.0,15.52,Clear,0,3,Noon,Wednesday
2026-01-21 15:30:00,INT_01,60,40.51,1,100.0,7.05,Clear,0,3,Noon,Wednesday
2026-01-21 15:30:00,INT_02,44,38.74,1,100.0,8.52,Fog,0,2,Noon,Wednesday
2026-01-21 15:30:00,INT_03,35,43.7,1,100.0,5.18,Rain,0,2,Noon,Wednesday
2026-01-21 15:30:00,INT_04,51,42.35,1,100.0,6.12,Clear,0,3,Noon,Wednesday
2026-01-21 15:45:00,INT_01,60,28.06,3,100.0,21.43,Heavy_Rain,0,3,Noon,Wednesday
2026-01-21 15:45:00,INT_02,45,47.41,0,100.0,1.85,Clear,0,2,Noon,Wednesday
2026-01-21 15:45:00,INT_03,36,41.45,1,100.0,5.91,Clear,0,2,Noon,Wednesday
2026-01-21 15:45:00,INT_04,56,42.48,1,100.0,5.01,Clear,0,3,Noon,Wednesday
2026-01-21 16:00:00,INT_01,130,28.34,7,100.0,28.22,Clear,0,3,Noon,Wednesday
2026-01-21 16:00:00,INT_02,96,28.86,5,100.0,20.97,Rain,0,2,Noon,Wednesday
2026-01-21 16:00:00,INT_03,65,38.0,2,100.0,8.08,Clear,0,2,Noon,Wednesday
2026-01-21 16:00:00,INT_04,97,34.13,4,100.0,18.92,Clear,0,3,Noon,Wednesday
2026-01-21 16:15:00,INT_01,129,33.46,6,100.0,24.67,Clear,0,3,Noon,Wednesday
2026-01-21 16:15:00,INT_02,90,38.31,3,100.0,15.33,Clear,0,2,Noon,Wednesday
2026-01-21 16:15:00,INT_03,69,37.26,2,100.0,10.26,Clear,0,2,Noon,Wednesday
2026-01-21 16:15:00,INT_04,102,28.68,6,100.0,26.82,Fog,0,3,Noon,Wednesday
2026-01-21 16:30:00,INT_01,125,21.09,9,100.0,38.22,Fog,0,3,Noon,Wednesday
2026-01-21 16:30:00,INT_02,89,27.24,5,100.0,23.77,Clear,1,2,Noon,Wednesday
2026-01-21 16:30:00,INT_03,60,36.19,2,100.0,16.09,Clear,0,2,Noon,Wednesday
2026-01-21 16:30:00,INT_04,95,34.56,4,100.0,20.66,Clear,0,3,Noon,Wednesday
2026-01-21 16:45:00,INT_01,129,27.51,7,100.0,27.82,Clear,0,3,Noon,Wednesday
2026-01-21 16:45:00,INT_02,93,33.79,3,100.0,15.72,Clear,0,2,Noon,Wednesday
2026-01-21 16:45:00,INT_03,63,29.96,3,100.0,18.15,Heavy_Rain,0,2,Noon,Wednesday
2026-01-21 16:45:00,INT_04,99,35.67,4,100.0,21.05,Clear,0,3,Noon,Wednesday
2026-01-21 17:00:00,INT_01,131,26.76,7,100.0,28.31,Clear,0,3,Evening,Wednesday
2026-01-21 17:00:00,INT_02,99,35.32,3,100.0,18.31,Clear,0,2,Evening,Wednesday
2026-01-21 17:00:00,INT_03,69,35.91,3,100.0,14.09,Clear,0,2,Evening,Wednesday
2026-01-21 17:00:00,INT_04,98,30.25,5,100.0,20.65,Rain,0,3,Evening,Wednesday
2026-01-21 17:15:00,INT_01,132,24.96,8,100.0,32.41,Rain,0,3,Evening,Wednesday
2026-01-21 17:15:00,INT_02,92,34.38,3,100.0,13.32,Clear,0,2,Evening,Wednesday
2026-01-21 17:15:00,INT_03,63,39.23,2,100.0,10.84,Clear,0,2,Evening,Wednesday
2026-01-21 17:15:00,INT_04,94,34.49,3,100.0,18.95,Clear,0,3,Evening,Wednesday
2026-01-21 17:30:00,INT_01,132,16.24,13,100.0,44.31,Clear,1,3,Evening,Wednesday
2026-01-21 17:30:00,INT_02,91,34.89,3,100.0,15.21,Clear,0,2,Evening,Wednesday
2026-01-21 17:30:00,INT_03,62,36.7,3,100.0,15.8,Clear,0,2,Evening,Wednesday
2026-01-21 17:30:00,INT_04,95,34.58,4,100.0,16.72,Clear,0,3,Evening,Wednesday
2026-01-21 17:45:00,INT_01,133,22.67,9,100.0,34.32,Rain,0,3,Evening,Wednesday
2026-01-21 17:45:00,INT_02,91,35.83,3,100.0,16.33,Clear,0,2,Evening,Wednesday
2026-01-21 17:45:00,INT_03,65,42.07,1,100.0,5.7,Clear,0,2,Evening,Wednesday
2026-01-21 17:45:00,INT_04,93,34.09,4,100.0,19.29,Clear,0,3,Evening,Wednesday
2026-01-21 18:00:00,INT_01,122,26.47,8,100.0,33.63,Clear,0,3,Evening,Wednesday
2026-01-21 18:00:00,INT_02,86,34.59,4,100.0,18.58,Clear,0,2,Evening,Wednesday
2026-01-21 18:00:00,INT_03,65,36.09,2,100.0,14.35,Rain,0,2,Evening,Wednesday
2026-01-21 18:00:00,INT_04,96,35.96,3,100.0,14.56,Clear,0,3,Evening,Wednesday
2026-01-21 18:15:00,INT_01,131,24.43,8,100.0,35.84,Rain,0,3,Evening,Wednesday
2026-01-21 18:15:00,INT_02,93,33.11,4,100.0,22.91,Clear,0,2,Evening,Wednesday
2026-01-21 18:15:00,INT_03,67,38.84,2,100.0,10.4,Clear,0,2,Evening,Wednesday
2026-01-21 18:15:00,INT_04,95,32.63,4,100.0,19.87,Clear,0,3,Evening,Wednesday
2026-01-21 18:30:00,INT_01,130,28.34,7,100.0,31.01,Clear,0,3,Evening,Wednesday
2026-01-21 18:30:00,INT_02,89,33.26,4,100.0,17.28,Clear,0,2,Evening,Wednesday
2026-01-21 18:30:00,INT_03,62,37.43,2,100.0,10.33,Clear,0,2,Evening,Wednesday
2026-01-21 18:30:00,INT_04,93,30.51,4,100.0,19.54,Fog,0,3,Evening,Wednesday
2026-01-21 18:45:00,INT_01,125,26.96,7,100.0,27.27,Clear,0,3,Evening,Wednesday
2026-01-21 18:45:00,INT_02,86,38.7,2,100.0,10.63,Clear,0,2,Evening,Wednesday
2026-01-21 18:45:00,INT_03,65,22.04,5,100.0,31.03,Rain,1,2,Evening,Wednesday
2026-01-21 18:45:00,INT_04,98,33.77,4,100.0,21.8,Clear,0,3,Evening,Wednesday
2026-01-21 19:00:00,INT_01,67,35.63,2,100.0,14.21,Rain,0,3,Evening,Wednesday
2026-01-21 19:00:00,INT_02,42,43.5,1,100.0,4.16,Clear,0,2,Evening,Wednesday
2026-01-21 19:00:00,INT_03,31,43.02,1,100.0,6.97,Clear,0,2,Evening,Wednesday
2026-01-21 19:00:00,INT_04,47,34.88,1,100.0,17.44,Heavy_Rain,0,3,Evening,Wednesday
2026-01-21 19:15:00,INT_01,57,40.6,1,100.0,6.67,Clear,0,3,Evening,Wednesday
2026-01-21 19:15:00,INT_02,47,42.23,1,100.0,5.46,Clear,0,2,Evening,Wednesday
2026-01-21 19:15:00,INT_03,39,42.04,0,100.0,2.15,Clear,0,2,Evening,Wednesday
2026-01-21 19:15:00,INT_04,48,30.77,2,100.0,17.63,Heavy_Rain,0,3,Evening,Wednesday
2026-01-21 19:30:00,INT_01,54,28.27,1,100.0,16.41,Clear,1,3,Evening,Wednesday
2026-01-21 19:30:00,INT_02,46,37.8,1,100.0,7.28,Rain,0,2,Evening,Wednesday
2026-01-21 19:30:00,INT_03,36,43.18,0,100.0,2.78,Clear,0,2,Evening,Wednesday
2026-01-21 19:30:00,INT_04,51,42.37,1,100.0,5.49,Clear,0,3,Evening,Wednesday
2026-01-21 19:45:00,INT_01,57,40.13,1,100.0,8.15,Clear,0,3,Evening,Wednesday
2026-01-21 19:45:00,INT_02,46,31.04,2,100.0,14.84,Heavy_Rain,0,2,Evening,Wednesday
2026-01-21 19:45:00,INT_03,34,45.7,0,100.0,5.02,Clear,0,2,Evening,Wednesday
2026-01-21 19:45:00,INT_04,54,40.96,1,100.0,6.58,Clear,0,3,Evening,Wednesday
2026-01-21 20:00:00,INT_01,64,38.11,2,100.0,6.53,Clear,0,3,Evening,Wednesday
2026-01-21 20:00:00,INT_02,47,39.92,1,100.0,9.09,Clear,0,2,Evening,Wednesday
2026-01-21 20:00:00,INT_03,36,34.42,1,100.0,16.21,Heavy_Rain,0,2,Evening,Wednesday
2026-01-21 20:00:00,INT_04,50,40.3,1,100.0,8.66,Clear,0,3,Evening,Wednesday
2026-01-21 20:15:00,INT_01,61,33.15,3,100.0,14.76,Fog,0,3,Evening,Wednesday
2026-01-21 20:15:00,INT_02,49,41.38,1,100.0,3.52,Clear,0,2,Evening,Wednesday
2026-01-21 20:15:00,INT_03,37,44.56,0,100.0,3.36,Clear,0,2,Evening,Wednesday
2026-01-21 20:15:00,INT_04,54,39.66,2,100.0,11.11,Clear,0,3,Evening,Wednesday
2026-01-21 20:30:00,INT_01,45,34.81,1,100.0,10.88,Fog,0,3,Evening,Wednesday
2026-01-21 20:30:00,INT_02,44,43.73,1,100.0,2.32,Clear,0,2,Evening,Wednesday
2026-01-21 20:30:00,INT_03,32,45.97,0,100.0,3.24,Clear,0,2,Evening,Wednesday
2026-01-21 20:30:00,INT_04,46,44.12,1,100.0,8.16,Clear,0,3,Evening,Wednesday
2026-01-21 20:45:00,INT_01,64,35.38,2,100.0,13.75,Rain,0,3,Evening,Wednesday
2026-01-21 20:45:00,INT_02,50,37.68,2,100.0,12.15,Clear,0,2,Evening,Wednesday
2026-01-21 20:45:00,INT_03,36,42.87,0,100.0,5.37,Clear,0,2,Evening,Wednesday
2026-01-21 20:45:00,INT_04,53,40.67,1,100.0,8.4,Rain,0,3,Evening,Wednesday
2026-01-21 21:00:00,INT_01,58,42.17,1,100.0,9.77,Clear,0,3,Night,Wednesday
2026-01-21 21:00:00,INT_02,43,38.05,1,100.0,7.78,Clear,0,2,Night,Wednesday
2026-01-21 21:00:00,INT_03,34,28.15,3,100.0,23.62,Clear,1,2,Night,Wednesday
2026-01-21 21:00:00,INT_04,51,41.61,1,100.0,9.05,Clear,0,3,Night,Wednesday
2026-01-21 21:15:00,INT_01,55,41.85,1,100.0,6.82,Clear,0,3,Night,Wednesday
2026-01-21 21:15:00,INT_02,42,39.29,1,100.0,8.65,Clear,0,2,Night,Wednesday
2026-01-21 21:15:00,INT_03,33,47.08,2,100.0,5.04,Clear,0,2,Night,Wednesday
2026-01-21 21:15:00,INT_04,41,40.45,1,100.0,5.77,Rain,0,3,Night,Wednesday
2026-01-21 21:30:00,INT_01,62,37.42,2,100.0,10.6,Clear,0,3,Night,Wednesday
2026-01-21 21:30:00,INT_02,49,35.94,2,100.0,10.63,Rain,0,2,Night,Wednesday
2026-01-21 21:30:00,INT_03,32,49.49,0,100.0,0.88,Clear,0,2,Night,Wednesday
2026-01-21 21:30:00,INT_04,46,39.0,1,100.0,5.77,Clear,0,3,Night,Wednesday
2026-01-21 21:45:00,INT_01,64,38.08,2,100.0,14.06,Clear,0,3,Night,Wednesday
2026-01-21 21:45:00,INT_02,48,42.23,0,100.0,9.21,Clear,0,2,Night,Wednesday
2026-01-21 21:45:00,INT_03,37,43.86,1,100.0,4.24,Clear,0,2,Night,Wednesday
2026-01-21 21:45:00,INT_04,47,39.25,1,100.0,7.17,Clear,0,3,Night,Wednesday
2026-01-21 22:00:00,INT_01,60,41.36,2,100.0,10.77,Clear,0,3,Night,Wednesday
2026-01-21 22:00:00,INT_02,47,40.8,0,100.0,4.69,Clear,0,2,Night,Wednesday
2026-01-21 22:00:00,INT_03,37,45.67,0,100.0,0.85,Clear,0,2,Night,Wednesday
2026-01-21 22:00:00,INT_04,53,38.49,1,100.0,6.69,Clear,0,3,Night,Wednesday
2026-01-21 22:15:00,INT_01,56,39.31,1,100.0,9.97,Clear,0,3,Night,Wednesday
2026-01-21 22:15:00,INT_02,42,40.5,1,100.0,10.96,Rain,0,2,Night,Wednesday
2026-01-21 22:15:00,INT_03,35,43.24,2,100.0,9.0,Clear,0,2,Night,Wednesday
2026-01-21 22:15:00,INT_04,49,38.68,1,100.0,6.37,Rain,0,3,Night,Wednesday
2026-01-21 22:30:00,INT_01,54,40.52,1,100.0,5.18,Clear,0,3,Night,Wednesday
2026-01-21 22:30:00,INT_02,50,40.52,1,100.0,10.13,Clear,0,2,Night,Wednesday
2026-01-21 22:30:00,INT_03,36,45.23,0,100.0,7.47,Clear,0,2,Night,Wednesday
2026-01-21 22:30:00,INT_04,44,44.19,1,100.0,7.87,Clear,0,3,Night,Wednesday
2026-01-21 22:45:00,INT_01,53,36.7,2,100.0,15.58,Rain,0,3,Night,Wednesday
2026-01-21 22:45:00,INT_02,40,24.96,2,100.0,14.33,Heavy_Rain,1,2,Night,Wednesday
2026-01-21 22:45:00,INT_03,34,43.1,1,100.0,6.96,Clear,0,2,Night,Wednesday
2026-01-21 22:45:00,INT_04,55,41.12,1,100.0,6.66,Clear,0,3,Night,Wednesday
2026-01-21 23:00:00,INT_01,64,24.31,5,100.0,25.64,Heavy_Rain,0,3,Night,Wednesday
2026-01-21 23:00:00,INT_02,49,42.84,1,100.0,6.92,Clear,0,2,Night,Wednesday
2026-01-21 23:00:00,INT_03,35,45.06,1,100.0,3.55,Clear,0,2,Night,Wednesday
2026-01-21 23:00:00,INT_04,52,36.38,2,100.0,13.02,Fog,0,3,Night,Wednesday
2026-01-21 23:15:00,INT_01,65,38.29,2,100.0,10.58,Clear,0,3,Night,Wednesday
2026-01-21 23:15:00,INT_02,43,45.71,1,100.0,3.05,Clear,0,2,Night,Wednesday
2026-01-21 23:15:00,INT_03,31,45.56,1,100.0,5.86,Clear,0,2,Night,Wednesday
2026-01-21 23:15:00,INT_04,53,26.07,3,100.0,18.79,Rain,1,3,Night,Wednesday
2026-01-21 23:30:00,INT_01,63,33.71,2,100.0,13.19,Rain,0,3,Night,Wednesday
2026-01-21 23:30:00,INT_02,47,43.42,0,100.0,5.91,Clear,0,2,Night,Wednesday
2026-01-21 23:30:00,INT_03,31,46.36,0,100.0,1.76,Clear,0,2,Night,Wednesday
2026-01-21 23:30:00,INT_04,51,39.6,2,100.0,7.41,Clear,0,3,Night,Wednesday
2026-01-21 23:45:00,INT_01,59,29.45,3,100.0,19.79,Heavy_Rain,0,3,Night,Wednesday
2026-01-21 23:45:00,INT_02,44,41.14,1,100.0,6.66,Clear,0,2,Night,Wednesday
2026-01-21 23:45:00,INT_03,36,37.88,1,100.0,10.46,Rain,0,2,Night,Wednesday
2026-01-21 23:45:00,INT_04,54,26.38,3,100.0,17.32,Rain,1,3,Night,Wednesday
2026-01-22 00:00:00,INT_01,51,45.09,1,100.0,5.6,Clear,0,3,Night,Thursday
2026-01-22 00:00:00,INT_02,48,42.96,1,100.0,7.73,Clear,0,2,Night,Thursday
2026-01-22 00:00:00,INT_03,39,39.17,1,100.0,6.94,Clear,0,2,Night,Thursday
2026-01-22 00:00:00,INT_04,46,39.53,1,100.0,10.75,Clear,0,3,Night,Thursday
2026-01-22 00:15:00,INT_01,67,21.97,5,100.0,26.71,Rain,1,3,Night,Thursday
2026-01-22 00:15:00,INT_02,42,38.98,1,100.0,8.81,Rain,0,2,Night,Thursday
2026-01-22 00:15:00,INT_03,38,41.47,1,100.0,6.93,Rain,0,2,Night,Thursday
2026-01-22 00:15:00,INT_04,52,40.97,1,100.0,10.12,Clear,0,3,Night,Thursday
2026-01-22 00:30:00,INT_01,53,42.33,1,100.0,3.94,Clear,0,3,Night,Thursday
2026-01-22 00:30:00,INT_02,40,35.45,1,100.0,11.51,Heavy_Rain,0,2,Night,Thursday
2026-01-22 00:30:00,INT_03,33,41.33,1,100.0,7.77,Rain,0,2,Night,Thursday
2026-01-22 00:30:00,INT_04,48,38.7,2,100.0,12.96,Rain,0,3,Night,Thursday
2026-01-22 00:45:00,INT_01,74,34.72,3,100.0,14.18,Rain,0,3,Night,Thursday
2026-01-22 00:45:00,INT_02,48,37.92,2,100.0,8.47,Clear,0,2,Night,Thursday
2026-01-22 00:45:00,INT_03,31,39.75,1,100.0,4.11,Fog,0,2,Night,Thursday
2026-01-22 00:45:00,INT_04,51,42.93,1,100.0,5.15,Clear,0,3,Night,Thursday
2026-01-22 01:00:00,INT_01,63,37.97,1,100.0,13.51,Clear,0,3,Night,Thursday
2026-01-22 01:00:00,INT_02,44,40.68,1,100.0,4.9,Clear,0,2,Night,Thursday
2026-01-22 01:00:00,INT_03,37,46.07,0,100.0,4.29,Clear,0,2,Night,Thursday
2026-01-22 01:00:00,INT_04,41,40.22,1,100.0,7.42,Rain,0,3,Night,Thursday
2026-01-22 01:15:00,INT_01,54,40.88,1,100.0,10.09,Clear,0,3,Night,Thursday
2026-01-22 01:15:00,INT_02,45,44.74,0,100.0,2.51,Clear,0,2,Night,Thursday
2026-01-22 01:15:00,INT_03,36,46.44,1,100.0,5.43,Clear,0,2,Night,Thursday
2026-01-22 01:15:00,INT_04,51,41.82,1,100.0,9.77,Clear,0,3,Night,Thursday
2026-01-22 01:30:00,INT_01,56,39.61,1,100.0,6.64,Clear,0,3,Night,Thursday
2026-01-22 01:30:00,INT_02,47,45.7,1,100.0,3.36,Clear,0,2,Night,Thursday
2026-01-22 01:30:00,INT_03,36,43.61,1,100.0,4.66,Clear,0,2,Night,Thursday
2026-01-22 01:30:00,INT_04,46,40.67,1,100.0,10.96,Clear,0,3,Night,Thursday
2026-01-22 01:45:00,INT_01,64,35.75,2,100.0,14.73,Clear,0,3,Night,Thursday
2026-01-22 01:45:00,INT_02,48,37.56,1,100.0,11.48,Rain,0,2,Night,Thursday
2026-01-22 01:45:00,INT_03,33,40.06,1,100.0,9.42,Rain,0,2,Night,Thursday
2026-01-22 01:45:00,INT_04,49,41.96,1,100.0,5.92,Clear,0,3,Night,Thursday
2026-01-22 02:00:00,INT_01,60,39.58,1,100.0,7.98,Clear,0,3,Night,Thursday
2026-01-22 02:00:00,INT_02,50,40.88,1,100.0,8.99,Clear,0,2,Night,Thursday
2026-01-22 02:00:00,INT_03,34,42.81,0,100.0,10.18,Clear,0,2,Night,Thursday
2026-01-22 02:00:00,INT_04,42,36.56,1,100.0,10.88,Rain,0,3,Night,Thursday
2026-01-22 02:15:00,INT_01,59,42.83,1,100.0,7.92,Clear,0,3,Night,Thursday
2026-01-22 02:15:00,INT_02,41,46.64,1,100.0,3.98,Clear,0,2,Night,Thursday
2026-01-22 02:15:00,INT_03,34,42.93,1,100.0,4.07,Clear,0,2,Night,Thursday
2026-01-22 02:15:00,INT_04,49,40.62,2,100.0,12.33,Clear,0,3,Night,Thursday
2026-01-22 02:30:00,INT_01,58,41.97,1,100.0,7.11,Clear,0,3,Night,Thursday
2026-01-22 02:30:00,INT_02,35,44.33,1,100.0,3.24,Clear,0,2,Night,Thursday
2026-01-22 02:30:00,INT_03,37,37.33,1,100.0,9.56,Rain,0,2,Night,Thursday
2026-01-22 02:30:00,INT_04,46,30.83,3,100.0,19.53,Heavy_Rain,0,3,Night,Thursday
2026-01-22 02:45:00,INT_01,67,40.24,2,100.0,9.03,Clear,0,3,Night,Thursday
2026-01-22 02:45:00,INT_02,45,31.81,2,100.0,14.07,Heavy_Rain,0,2,Night,Thursday
2026-01-22 02:45:00,INT_03,36,44.24,1,100.0,10.33,Clear,0,2,Night,Thursday
2026-01-22 02:45:00,INT_04,50,37.85,2,100.0,15.42,Rain,0,3,Night,Thursday
2026-01-22 03:00:00,INT_01,65,35.57,3,100.0,14.98,Rain,0,3,Night,Thursday
2026-01-22 03:00:00,INT_02,48,42.25,1,100.0,6.49,Clear,0,2,Night,Thursday
2026-01-22 03:00:00,INT_03,32,44.1,0,100.0,3.78,Rain,0,2,Night,Thursday
2026-01-22 03:00:00,INT_04,50,40.82,1,100.0,6.83,Clear,0,3,Night,Thursday
2026-01-22 03:15:00,INT_01,58,39.4,1,100.0,7.94,Rain,0,3,Night,Thursday
2026-01-22 03:15:00,INT_02,42,44.39,1,100.0,3.81,Clear,0,2,Night,Thursday
2026-01-22 03:15:00,INT_03,36,42.17,1,100.0,6.15,Clear,0,2,Night,Thursday
2026-01-22 03:15:00,INT_04,51,35.37,3,100.0,12.35,Clear,0,3,Night,Thursday
2026-01-22 03:30:00,INT_01,60,41.62,1,100.0,8.02,Clear,0,3,Night,Thursday
2026-01-22 03:30:00,INT_02,50,41.96,1,100.0,7.65,Clear,0,2,Night,Thursday
2026-01-22 03:30:00,INT_03,37,44.48,1,100.0,8.09,Clear,0,2,Night,Thursday
2026-01-22 03:30:00,INT_04,57,42.05,1,100.0,6.49,Clear,0,3,Night,Thursday
2026-01-22 03:45:00,INT_01,64,43.69,1,100.0,4.87,Clear,0,3,Night,Thursday
2026-01-22 03:45:00,INT_02,42,42.52,1,100.0,7.44,Clear,0,2,Night,Thursday
2026-01-22 03:45:00,INT_03,29,43.19,1,100.0,4.68,Rain,0,2,Night,Thursday
2026-01-22 03:45:00,INT_04,50,41.4,1,100.0,8.31,Clear,0,3,Night,Thursday
2026-01-22 04:00:00,INT_01,53,40.59,1,100.0,4.8,Clear,0,3,Night,Thursday
2026-01-22 04:00:00,INT_02,46,45.21,0,100.0,0.0,Clear,0,2,Night,Thursday
2026-01-22 04:00:00,INT_03,37,43.01,1,100.0,5.89,Clear,0,2,Night,Thursday
2026-01-22 04:00:00,INT_04,50,42.87,1,100.0,6.18,Clear,0,3,Night,Thursday
2026-01-22 04:15:00,INT_01,62,38.02,2,100.0,6.01,Clear,0,3,Night,Thursday
2026-01-22 04:15:00,INT_02,39,44.06,1,100.0,4.31,Clear,0,2,Night,Thursday
2026-01-22 04:15:00,INT_03,37,38.86,1,100.0,9.92,Rain,0,2,Night,Thursday
2026-01-22 04:15:00,INT_04,46,30.32,3,100.0,19.59,Heavy_Rain,0,3,Night,Thursday
2026-01-22 04:30:00,INT_01,51,37.09,1,100.0,5.81,Rain,0,3,Night,Thursday
2026-01-22 04:30:00,INT_02,45,42.82,1,100.0,3.63,Clear,0,2,Night,Thursday
2026-01-22 04:30:00,INT_03,36,43.51,1,100.0,6.03,Rain,0,2,Night,Thursday
2026-01-22 04:30:00,INT_04,59,40.29,2,100.0,9.12,Clear,0,3,Night,Thursday
2026-01-22 04:45:00,INT_01,66,37.31,2,100.0,10.82,Clear,0,3,Night,Thursday
2026-01-22 04:45:00,INT_02,42,34.75,1,100.0,9.33,Fog,0,2,Night,Thursday
2026-01-22 04:45:00,INT_03,33,44.5,0,100.0,5.25,Clear,0,2,Night,Thursday
2026-01-22 04:45:00,INT_04,56,37.32,2,100.0,9.91,Rain,0,3,Night,Thursday
2026-01-22 05:00:00,INT_01,62,34.86,2,100.0,11.56,Fog,0,3,Morning,Thursday
2026-01-22 05:00:00,INT_02,40,46.28,0,100.0,0.18,Clear,0,2,Morning,Thursday
2026-01-22 05:00:00,INT_03,32,45.98,0,100.0,0.32,Clear,0,2,Morning,Thursday
2026-01-22 05:00:00,INT_04,49,37.63,1,100.0,7.57,Fog,0,3,Morning,Thursday
2026-01-22 05:15:00,INT_01,67,38.71,1,100.0,8.67,Clear,0,3,Morning,Thursday
2026-01-22 05:15:00,INT_02,40,41.99,1,100.0,4.15,Clear,0,2,Morning,Thursday
2026-01-22 05:15:00,INT_03,32,44.6,1,100.0,5.27,Rain,0,2,Morning,Thursday
2026-01-22 05:15:00,INT_04,52,42.35,1,100.0,5.26,Clear,0,3,Morning,Thursday
2026-01-22 05:30:00,INT_01,63,39.57,2,100.0,12.32,Clear,0,3,Morning,Thursday
2026-01-22 05:30:00,INT_02,46,41.69,2,100.0,9.25,Clear,0,2,Morning,Thursday
2026-01-22 05:30:00,INT_03,41,41.5,1,100.0,7.55,Clear,0,2,Morning,Thursday
2026-01-22 05:30:00,INT_04,53,35.13,2,100.0,13.49,Rain,0,3,Morning,Thursday
2026-01-22 05:45:00,INT_01,62,37.66,2,100.0,11.32,Clear,0,3,Morning,Thursday
2026-01-22 05:45:00,INT_02,43,44.87,1,100.0,8.19,Clear,0,2,Morning,Thursday
2026-01-22 05:45:00,INT_03,36,48.65,0,100.0,0.67,Clear,0,2,Morning,Thursday
2026-01-22 05:45:00,INT_04,51,38.73,2,100.0,9.74,Clear,0,3,Morning,Thursday
2026-01-22 06:00:00,INT_01,65,40.53,2,100.0,5.82,Clear,0,3,Morning,Thursday
2026-01-22 06:00:00,INT_02,51,40.03,2,100.0,10.35,Rain,0,2,Morning,Thursday
2026-01-22 06:00:00,INT_03,34,43.1,2,100.0,4.21,Clear,0,2,Morning,Thursday
2026-01-22 06:00:00,INT_04,39,44.34,1,100.0,4.92,Clear,0,3,Morning,Thursday
2026-01-22 06:15:00,INT_01,56,38.88,2,100.0,13.89,Clear,0,3,Morning,Thursday
2026-01-22 06:15:00,INT_02,55,39.51,1,100.0,9.24,Clear,0,2,Morning,Thursday
2026-01-22 06:15:00,INT_03,33,45.57,0,100.0,4.24,Clear,0,2,Morning,Thursday
2026-01-22 06:15:00,INT_04,44,40.73,1,100.0,7.6,Clear,0,3,Morning,Thursday
2026-01-22 06:30:00,INT_01,59,40.06,2,100.0,7.05,Clear,0,3,Morning,Thursday
